file,method,startlineno,endlineno,issue_commit,issue_author,issue_date,issue_title,issue_faultID,changed_commits,practice_lineno,practice_kind,practice_info
contrib\inventory\collins.py,find_assets,172,217,b65ebf3,Michael,2017-05-19 17:22:16,Fixed import of urlencode and pathname2url from urllib for python3 (#24424),24424,"7714dcd04e3b931b693383127e51f9dff9236dc4, 68aeaa58a89fdcf31511ddc61d7e4b51c0099d6a, b65ebf3519bb486c3de6a452cfe6f4aaa9a768f9, d3249e7875533d5d05351a19543d5fbc1c957cc9, 21813ed83eb899a7c2c78b024abcd9db6ce01023, 3db8070aa36db3ecd927b1f2cfe8ff680f7a105d, 823677b490d3ddc3bcfe8fa2f215d9d9c2167b14",195,assignment," Incompatible types in assignment (expression has type ""int"", target has type ""List[Any]"")"
contrib\inventory\collins.py,find_assets,172,217,d3249e7,Matt Martz,2017-05-09 16:38:08,pep8 fixes for contrib (#24344),24344,"7714dcd04e3b931b693383127e51f9dff9236dc4, 68aeaa58a89fdcf31511ddc61d7e4b51c0099d6a, b65ebf3519bb486c3de6a452cfe6f4aaa9a768f9, d3249e7875533d5d05351a19543d5fbc1c957cc9, 21813ed83eb899a7c2c78b024abcd9db6ce01023, 3db8070aa36db3ecd927b1f2cfe8ff680f7a105d, 823677b490d3ddc3bcfe8fa2f215d9d9c2167b14",195,assignment," Incompatible types in assignment (expression has type ""int"", target has type ""List[Any]"")"
contrib\inventory\ec2.py,__init__,240,285,8d3da09,Victor Costan,2016-05-20 06:29:15,contrib/inventory/ec2.py can read AWS credentials from ec2.ini (#15378),15378,"3ab388f6ddb21fe671021db171bfc86f1902de3f, 8d3da09eae1b9fb7594733828d510a6e00802f59, b0133d9c8f9554cce94e069140e1dba67542a352, e7890e66f3ec9224f01871ee0e7268e581c74ae6",245,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,d313c2d,Avner Cohen,2017-10-02 22:08:31,"[cloud] RDS config should be getboolean, as per ec2.ini instructions (#31168)",31168,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,d35ef1f,Jiri Tyr,2017-09-29 15:48:48,[cloud][contrib] Set missing default values for EC2 inventory (#28375),28375,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,d804ac6,Martin Krizek,2017-09-21 18:06:56,Implement AND'd filters in ec2.py/ini (#30272),30272,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,223f94e,Sebastian Cruz,2017-08-09 13:41:12,Fix missing option in #27848 (#27892),27848,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,e67cdd4,Sloane Hertel,2017-05-31 14:59:55,[cloud] EC2 dynamic inventory default filename is documented as ec2.ini - fixes #24396 (#24515),24396,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,d3249e7,Matt Martz,2017-05-09 16:38:08,pep8 fixes for contrib (#24344),24344,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,6318229,Steve Kuznetsov,2017-03-22 09:31:58,Only read EC2 `regions_exclude` list if necessary (#18720),18720,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,6804d69,Rune T. Sorensen,2017-03-20 22:19:40,[cloud][contrib] IAM role support for EC2 dynamic inventory (#15196),15196,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,8acb641,rafstef,2017-02-20 19:38:41,[cloud][inventory] Let ec2.py be renamed and search for a matching .ini file (#21567),21567,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
contrib\inventory\ec2.py,read_settings,299,515,80bc704,Ian White,2017-02-14 10:50:41,Feature: adding route53_hostnames option to set the hostnames from route 53 (#20909),20909,"d313c2d5e9011394975756d6f7347de85b31cdcd, d35ef1fc21c313a31b0c8b68754c4c3d35ba03ca, d804ac6f4ba78a033b8addee102222a308e7fbe9, 223f94ec563eb0f5fb95465bf440ffddd7828f8b, e67cdd448eea1f2a58e3326f1d7cdaf5b8561626, d3249e7875533d5d05351a19543d5fbc1c957cc9, 6318229bc424e5bb95b83b5ddad355a8c315d0f7, 6804d6955769012fba48148444fa5a078aec74f6, 8acb6417cb0bab6bd46fb8794e0eb82c5c01e4cc, 80bc7048bd707266ccef8dfd57b300ce5ba4818c, cf424f041316a652ffd0ebbe023bc7bb3e06fcab, 259b05dd8e706d1e3b548f72481cea74c3ecc6d6, e401b4e424bf95c5fb62806909c6951160cadc8b, 31db1bcd340183ee85f352d9691bf04f6924bd6a, d6ea400efbe132bf33e8bb7fb9ab53d1bfe89a05, d0d1158c5ef7c1f822e622bebd80eb9471285b0b, 3ab388f6ddb21fe671021db171bfc86f1902de3f, bb5a1f7440a6e56ba8bf833d5d1d25eedb4dbd2e, 8d3da09eae1b9fb7594733828d510a6e00802f59, 53756af546b91179b0a9cf23f5ec80c21afb22d8, 21ba6e9ce83410d35adbc4c3b5b12a07a6e28271, e6a9b2cae5628aa644a0290adb9c10140a96422c, aac20aa0767906dc43e77352777cab0c5b0c72e5, 07d584c0a7ffb5927d62ac9ba59e4f6ccea17fb7, e7890e66f3ec9224f01871ee0e7268e581c74ae6, 8c11ea5666168ce5e9cd1f42e9cc486af5f40da5, c1039de70c737cd85f0b76d015e73f633f7a1095, 009d0a4bb44dfc299b2212e322a4b93e16d60a4a, 7f45c9edf72c10ffa3ab3b29ea76688889b7350f, e0a5003b275c0dc3dab98cf9759fbc934710e4cd",391,argument," Argument 3 to ""get"" of ""RawConfigParser"" has incompatible type ""str""; expected ""bool"""
