file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
tests\test_network.py,_prompt_display,display_output,357,390,390,14657-14665,expected,"str,dict"
tests\test_network.py,test_consecutive_sudos_should_not_have_blank_line,self,392,422,422,15750-15758,expected,"str,dict"
tests\test_network.py,test_io_should_not_print_prefix_if_ouput_prefix_is_false,self,484,511,511,18915-18923,expected,"str,dict"
tests\test_network.py,test_silent_commands_should_not_have_blank_line,self,424,454,454,17049-17057,expected,"str,dict"
tests\test_network.py,test_trailing_newline_line_drop,self,251,269,262,9792-9805,output_string,"str,list"
tests\test_network.py,test_trailing_newline_line_drop,self,251,269,269,10136-10149,output_string,"str,list"
tests\test_network.py,test_passphrase_prompt_displays_host_string,self,330,343,343,13048-13053,regex,"str,tuple"
tests\test_network.py,test_io_should_print_prefix_if_ouput_prefix_is_true,self,456,482,482,17976-17984,expected,"str,dict"
tests\test_network.py,test_just_ssh_config,self,680,687,686,24901-24904,val,"str,list"
tests\test_network.py,test_password_prompt_displays_host_string,self,316,328,328,12434-12439,regex,"str,tuple"
tests\test_operations.py,test_get_from_empty_directory_uses_cwd,self,619,629,629,18937-18938,x,"str,list"
tests\test_operations.py,test_local_output_and_capture,,1071,1090,1088,36342-36343,d,"str,tuple"
tests\test_operations.py,test_local_output_and_capture,,1071,1090,1090,36442-36453,description,"str,tuple"
tests\test_parallel.py,test_env_host_no_user_or_port,self,25,39,39,1079-1090,host_string,"str,tuple"
tests\test_parallel.py,test_env_host_no_user_or_port,self,25,39,39,1099-1110,host_string,"str,tuple"
tests\test_tasks.py,test_aliases_are_set_based_on_provided_aliases,self,120,123,123,4514-4515,a,"str,int"
tests\test_tasks.py,test_aliases_are_set_based_on_provided_aliases,self,120,123,123,4492-4493,a,"str,int"
tests\test_tasks.py,test_dispatches_to_wrapped_callable_on_run,self,84,88,88,3070-3082,random_value,"str,int"
tests\test_tasks.py,test_takes_an_alias_kwarg_and_wraps_it_in_aliases_list,self,115,118,117,4220-4232,random_alias,"str,int"
tests\test_tasks.py,test_takes_an_alias_kwarg_and_wraps_it_in_aliases_list,self,115,118,118,4259-4271,random_alias,"str,int"
tests\test_tasks.py,test_name_is_the_name_of_the_wrapped_callable,self,67,71,71,2384-2388,name,"str,int"
tests\test_tasks.py,test_name_is_the_name_of_the_wrapped_callable,self,67,71,71,2394-2402,__name__,"str,int"
tests\test_tasks.py,test_reads_double_under_doc_from_callable,self,78,82,82,2817-2824,__doc__,"str,int"
tests\test_tasks.py,test_reads_double_under_doc_from_callable,self,78,82,82,2830-2837,__doc__,"str,int"
tests\test_tasks.py,test_dispatches_to_wrapped_callable_on_run,self,84,88,86,3003-3015,random_value,"str,int"
tests\test_utils.py,test_indent_with_strip,,43,55,54,1770-1775,input,"str,int"
tests\utils.py,eq_,"result, expected, msg=None",147,171,170,5519-5530,default_msg,"str,dict"
tests\utils.py,eq_,"result, expected, msg=None",147,171,170,5534-5537,aka,"str,dict"
tests\utils.py,eq_,"result, expected, msg=None",147,171,171,5577-5588,default_msg,"str,dict"
