file,method,params,startlineno,endlineno
borg\locking.py,__enter__,self,250,251
borg\locking.py,__exit__,"self, *exc",253,254
borg\locking.py,__repr__,self,256,257
borg\locking.py,acquire,"self, exclusive=None, remove=None, sleep=None",259,272
borg\locking.py,_wait_for_readers_finishing,"self, remove, sleep",274,291
borg\locking.py,release,self,293,299
borg\locking.py,upgrade,self,301,303
borg\locking.py,downgrade,self,305,307
borg\locking.py,break_lock,self,309,311
borg\logger.py,_log_warning,"message, category, filename, lineno, file=None, line=None",46,52
borg\logger.py,setup_logging,"stream=None, conf_fname=None, env_var='BORG_LOGGING_CONF', level='info', is_serve=False",55,103
borg\logger.py,find_parent_module,,106,122
borg\logger.py,create_logger,name=None,125,178
borg\logger.py,__init__,"self, name=None",142,144
borg\logger.py,__logger,self,146,152
borg\logger.py,setLevel,"self, *args, **kw",154,155
borg\logger.py,log,"self, *args, **kw",157,158
borg\logger.py,exception,"self, *args, **kw",160,161
borg\logger.py,debug,"self, *args, **kw",163,164
borg\logger.py,info,"self, *args, **kw",166,167
borg\logger.py,warning,"self, *args, **kw",169,170
borg\logger.py,error,"self, *args, **kw",172,173
borg\logger.py,critical,"self, *args, **kw",175,176
borg\lrucache.py,__init__,"self, capacity, dispose",2,6
borg\lrucache.py,__setitem__,"self, key, value",8,15
borg\lrucache.py,__getitem__,"self, key",17,21
borg\lrucache.py,__delitem__,"self, key",23,26
borg\lrucache.py,__contains__,"self, key",28,29
borg\lrucache.py,clear,self,31,34
borg\lrucache.py,items,self,37,38
borg\lrucache.py,__len__,self,40,41
borg\platform.py,acl_get,"path, item, st, numeric_owner=False",12,13
borg\platform.py,acl_set,"path, item, numeric_owner=False",15,16
borg\remote.py,__init__,"self, restrict_to_paths",59,61
borg\remote.py,serve,self,63,105
borg\remote.py,negotiate,"self, versions",107,108
borg\remote.py,open,"self, path, create=False, lock_wait=None, lock=True",110,122
borg\remote.py,__init__,"self, name",129,130
borg\remote.py,__init__,"self, location, create=False, lock_wait=None, lock=True, args=None",132,162
borg\remote.py,__del__,self,164,165
borg\remote.py,__repr__,self,167,168
borg\remote.py,borg_cmd,"self, args, testing",170,188
borg\remote.py,ssh_cmd,"self, location",190,199
borg\remote.py,call,"self, cmd, *args, **kw",201,203
borg\remote.py,call_many,"self, cmd, calls, wait=True, is_preloaded=False",205,305
borg\remote.py,fetch_from_cache,args,209,213
borg\remote.py,check,"self, repair=False, save_space=False",307,308
borg\remote.py,commit,"self, save_space=False",310,311
borg\remote.py,rollback,"self, *args",313,314
borg\remote.py,destroy,self,316,317
borg\remote.py,__len__,self,319,320
borg\remote.py,list,"self, limit=None, marker=None",322,323
borg\remote.py,get,"self, id_",325,327
borg\remote.py,get_many,"self, ids, is_preloaded=False",329,331
borg\remote.py,put,"self, id_, data, wait=True",333,334
borg\remote.py,delete,"self, id_, wait=True",336,337
borg\remote.py,save_key,"self, keydata",339,340
borg\remote.py,load_key,self,342,343
borg\remote.py,break_lock,self,345,346
borg\remote.py,close,self,348,353
borg\remote.py,preload,"self, ids",355,356
borg\remote.py,__init__,"self, repository",364,367
borg\remote.py,__del__,self,369,370
borg\remote.py,get,"self, key",372,373
borg\remote.py,get_many,"self, keys",375,389
borg\remote.py,cache_if_remote,repository,392,395
borg\repository.py,__init__,"self, path, create=False, exclusive=False, lock_wait=None, lock=True",55,63
borg\repository.py,__del__,self,65,66
borg\repository.py,__repr__,self,68,69
borg\repository.py,create,"self, path",71,87
borg\repository.py,save_config,"self, path, config",89,92
borg\repository.py,save_key,"self, keydata",94,98
borg\repository.py,load_key,self,100,102
borg\repository.py,destroy,self,104,109
borg\repository.py,get_index_transaction_id,self,111,116
borg\repository.py,get_transaction_id,self,118,131
borg\repository.py,break_lock,self,133,134
borg\repository.py,open,"self, path, exclusive, lock_wait=None, lock=True",136,151
borg\repository.py,close,self,153,159
borg\repository.py,commit,"self, save_space=False",161,167
borg\repository.py,open_index,"self, transaction_id",169,172
borg\repository.py,prepare_txn,"self, transaction_id, do_cleanup=True",174,197
borg\repository.py,write_index,self,199,221
borg\repository.py,compact_segments,"self, save_space=False",223,267
borg\repository.py,complete_xfer,,232,242
borg\repository.py,replay_segments,"self, index_transaction_id, segments_transaction_id",269,285
borg\repository.py,_update_index,"self, segment, objects, report=None",287,317
borg\repository.py,check,"self, repair=False, save_space=False",319,390
borg\repository.py,report_error,msg,327,330
borg\repository.py,rollback,self,392,396
borg\repository.py,__len__,self,398,401
borg\repository.py,__contains__,"self, id",403,406
