file,method,params,startLineno,endLineno,affectedLineno,affectedOffsets,affectedVar,affectedTypes
IPython\core\ultratb.py,format_exception_as_a_whole,"self, etype, evalue, etb, number_of_lines_of_context, tb_offset",1018,1042,1042,43738-43742,head,"str,tuple,tuple"
IPython\core\ultratb.py,structured_traceback,"self, etype, evalue, etb, tb_offset=None, number_of_lines_of_context='5'",1076,1115,1086,46018-46022,head,"str,tuple"
IPython\core\ultratb.py,structured_traceback,"self, etype, evalue, etb, tb_offset=None, number_of_lines_of_context='5'",1076,1115,1090,46167-46186,formatted_exception,"str,list"
IPython\core\ultratb.py,structured_traceback,"self, etype, evalue, etb, tb_offset=None, number_of_lines_of_context='5'",1076,1115,1110,47205-47225,formatted_exceptions,"str,list,list,list"
IPython\core\ultratb.py,structured_traceback,"self, etype, evalue, etb, tb_offset=None, number_of_lines_of_context='5'",1076,1115,1113,47353-47372,formatted_exception,"str,list"
IPython\core\ultratb.py,structured_traceback,"self, etype, evalue, etb, tb_offset=None, number_of_lines_of_context='5'",1076,1115,1115,47394-47420,structured_traceback_parts,"list,str,list,list,list"
IPython\core\ultratb.py,text,"self, etype, value, tb, tb_offset=None, context='5'",504,511,511,19869-19876,tb_list,"list,str,list,list,list"
IPython\core\ultratb.py,stb2text,"self, stb",500,502,502,19516-19519,stb,"list,str,list,list,list"
IPython\core\ultratb.py,structured_traceback,"self, etype, value, elist, tb_offset=None, context='5'",551,602,582,22242-22251,tb_offset,"list,int"
IPython\core\ultratb.py,structured_traceback,"self, etype, value, elist, tb_offset=None, context='5'",551,602,582,22269-22278,tb_offset,"list,int"
IPython\core\ultratb.py,structured_traceback,"self, etype, value, elist, tb_offset=None, context='5'",551,602,583,22311-22320,tb_offset,"list,int"
IPython\core\ultratb.py,_format_list,"self, extracted_list",604,639,626,24191-24195,item,"str,tuple"
IPython\core\ultratb.py,_format_list,"self, extracted_list",604,639,638,24836-24840,item,"str,tuple,tuple"
IPython\core\ultratb.py,structured_traceback,"self, etype, value, tb, tb_offset=None, number_of_lines_of_context='5'",1223,1238,1229,52234-52243,tb_offset,"function,int"
IPython\core\ultratb.py,structured_traceback,"self, etype, value, tb, tb_offset=None, number_of_lines_of_context='5'",1223,1238,1238,52645-52654,tb_offset,"function,int"
