file,method,startlineno,endlineno,issue_commit,issue_author,issue_date,issue_title,issue_faultID,changed_commits,practice_lineno,practice_kind,practice_info
test\test_ui.py,setUp,598,628,ffa46a1,Johnny Robeson,2016-06-10 05:39:31,bytestring normalization,2049,"b3761396638f5b0da1e3111dd450d40d0d86a464, b3761396638f5b0da1e3111dd450d40d0d86a464, b25eb87f6091d5c0fad0babf4efb6a15087958a5, a88192240e0d9ad37424cd74242ce25eb3d3b477, aa0a0a0f22c8ada25d354e0c5bf78adf44ef3825, dd729f0ce8321fbfce573f2c6dad61e129aa4150, ffa46a185c07a32a024092505d327bbe163bce86, ffa46a185c07a32a024092505d327bbe163bce86, ffa46a185c07a32a024092505d327bbe163bce86, ffa46a185c07a32a024092505d327bbe163bce86, ffa46a185c07a32a024092505d327bbe163bce86, a45dcdc674ca852da1cd419f965ca9ac84d80746, 84acf17855ad93a6219c02976fb657895b26e518, 9f4b3b811dc3b999ccb4e42c8f89b86bf6a267ed, 61416da0a724bb4e3f9751ead2f85c790a018f75, 337b1f8610e1cbf887c4df050fa467d99f4bb594, 77af4ce04065da55ea235b61c3efd0a933581fef, e5104784c66b68d5fc23644d0863612d5e25e891, c01fc542ed397b15c62c75ce06b32030dcb7bfb9, 0012ba5bd9b3183419454eb094201eac6f542565, 645279e022c203608c84616443dc123b70c59ed8, 5f79c54cb36ba4fcd323abd7f3aa599c0e8926f3, c133302e208003a37fd0813a8a86328b13415780, d75f6667e14ecf985a841a420fcc2faf52f76760, 22d5e564c617c7bae4ae371e8f075667c103232e, 22d5e564c617c7bae4ae371e8f075667c103232e, 22d5e564c617c7bae4ae371e8f075667c103232e, 22d5e564c617c7bae4ae371e8f075667c103232e, deef7f9d20decb73f19f0e56225913be53d9ad70, e6ac8e16461270d869e5472c5bdb3d1ccec489be, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, a7f0ad70aecbd8e57caaa6f41f128645ba893cb7, 6c931faf1a646e0566c4bd1cc4af8823ce918949, 6c931faf1a646e0566c4bd1cc4af8823ce918949, 6c931faf1a646e0566c4bd1cc4af8823ce918949, 6c931faf1a646e0566c4bd1cc4af8823ce918949, 2c45251db9de1e75db1a3f4365413a65e1e34811, 39cd1f6c63adf86aed372c841a6ff4308a7629c3, 39cd1f6c63adf86aed372c841a6ff4308a7629c3, 39cd1f6c63adf86aed372c841a6ff4308a7629c3, 39dac9a28d508961b20f11e1b9d7d78985316a34, be9dc888cb2bc133b321678b74ae4676ed89f1ec, 85ddfa43815439d0ebe1550c8a3f7fe2fee2e497, fcee8b2ab63908da5b1ccb4def22dab7521e9b21, 43a5e913a73be1b6937e72da1d741908e8d5b724, 4ab74d9a69eb2dda7764c40933f583a8643a0f68, 993519c0044a3dcc8bd45262e719b69b95b9688f, 0c24376e6a59b20a5fa635e948b235e17f65b1a5, 1ee401678e5abc41adaab31cb34198b68bcc7b99, 1ee401678e5abc41adaab31cb34198b68bcc7b99, 1ee401678e5abc41adaab31cb34198b68bcc7b99, 61fa32e4ac0ad03c9347b78cac04b826439f5c08, aec7bef504c53ec9da9c8a1db699d0773f655256",603,argument," Argument 1 to ""__delitem__"" of ""MutableMapping"" has incompatible type ""unicode""; expected ""str"""
test\test_ui.py,test_completion,1046,1084,ffa46a1,Johnny Robeson,2016-06-10 05:39:31,bytestring normalization,2049,"b73bbf0b3ec4b64054c4f14a995eef4a770727e2, e65e7a6716194a1f1f7aeb81a636bb330c9a382a, ba26b7d26f25ee662c09161d7c44c232cff2cdd9, 20321feda7604c578895805770b0b084390234d2, ffa46a185c07a32a024092505d327bbe163bce86, e97d93b8f5a9464888ee26c5ab48a41c9adfe05f, b6e069604184c70305f89084dfcce97cbb02e915, a07cb837aa3257e1e7b6b0265e468b5fa3587df4, a18d0e4b3bfc38510cd9cc330bb9533afe4d03ed, 770bee35838fefa56ea68fdb28ecf6bf4d1384e7, 77af4ce04065da55ea235b61c3efd0a933581fef, fc8325753c64d244a29fb4ba5928837d810ef0eb, 44c843793b0333b4ad262512e258292b830b0a5d, 8450d51bab56be08651a7027b425433ea00101e7, 996a1d6c906cd90ae9ad5cb2faed5633efcc8987, 81a28198aa4e7880255d6ef6b660f815028a55e2, e8e0682aaea2d5ee142b2dc7f71706428155e652",1079,assignment," Incompatible types in assignment (expression has type ""BinaryIO"", variable has type ""unicode"")"
test\test_ui.py,test_completion,1046,1084,a07cb83,Adrian Sampson,2016-01-22 15:25:43,Fix #1826: include test_completion.sh in sdist,1826,"b73bbf0b3ec4b64054c4f14a995eef4a770727e2, e65e7a6716194a1f1f7aeb81a636bb330c9a382a, ba26b7d26f25ee662c09161d7c44c232cff2cdd9, 20321feda7604c578895805770b0b084390234d2, ffa46a185c07a32a024092505d327bbe163bce86, e97d93b8f5a9464888ee26c5ab48a41c9adfe05f, b6e069604184c70305f89084dfcce97cbb02e915, a07cb837aa3257e1e7b6b0265e468b5fa3587df4, a18d0e4b3bfc38510cd9cc330bb9533afe4d03ed, 770bee35838fefa56ea68fdb28ecf6bf4d1384e7, 77af4ce04065da55ea235b61c3efd0a933581fef, fc8325753c64d244a29fb4ba5928837d810ef0eb, 44c843793b0333b4ad262512e258292b830b0a5d, 8450d51bab56be08651a7027b425433ea00101e7, 996a1d6c906cd90ae9ad5cb2faed5633efcc8987, 81a28198aa4e7880255d6ef6b660f815028a55e2, e8e0682aaea2d5ee142b2dc7f71706428155e652",1079,assignment," Incompatible types in assignment (expression has type ""BinaryIO"", variable has type ""unicode"")"
test\test_ui.py,test_completion,1046,1084,a18d0e4,Adrian Sampson,2016-01-22 15:22:48,Make bash-completion test more robust,1826,"b73bbf0b3ec4b64054c4f14a995eef4a770727e2, e65e7a6716194a1f1f7aeb81a636bb330c9a382a, ba26b7d26f25ee662c09161d7c44c232cff2cdd9, 20321feda7604c578895805770b0b084390234d2, ffa46a185c07a32a024092505d327bbe163bce86, e97d93b8f5a9464888ee26c5ab48a41c9adfe05f, b6e069604184c70305f89084dfcce97cbb02e915, a07cb837aa3257e1e7b6b0265e468b5fa3587df4, a18d0e4b3bfc38510cd9cc330bb9533afe4d03ed, 770bee35838fefa56ea68fdb28ecf6bf4d1384e7, 77af4ce04065da55ea235b61c3efd0a933581fef, fc8325753c64d244a29fb4ba5928837d810ef0eb, 44c843793b0333b4ad262512e258292b830b0a5d, 8450d51bab56be08651a7027b425433ea00101e7, 996a1d6c906cd90ae9ad5cb2faed5633efcc8987, 81a28198aa4e7880255d6ef6b660f815028a55e2, e8e0682aaea2d5ee142b2dc7f71706428155e652",1079,assignment," Incompatible types in assignment (expression has type ""BinaryIO"", variable has type ""unicode"")"
beets\library.py,tmpl_aunique,1392,1455,c2b6623,Adrian Sampson,2017-01-20 20:47:03,Remove an unnecessary list conversion (#2399),2399,"c2b6623aaccd82aa695ba9583e34b879fa674b1a, 672fc36cc8b3c51d7332a4dbba2a9613e36d17d4, 04f7915d41c246c7d8305d079fd1b130389b5a61, 3a967df3961022f3787a99b19b963a623c3ba3fa, 9ee4adc5e1a886cc78b93caf2e77fd0c4e3ab56c, 529d2db0ceb7a3b22763d309faa102dc8042c9fe, d6ff4308f9357eb27b507dbe014b9e4f8d94b5d1, f70ddfbd1d6d01904e15f1e7a7d4cdb3b213acef, b9cb3980c2775c5c55290c44c5c07940244547e4, 1ee07e116e3abbad44b5f45970fee84681776346, ef45461cf995642ab3c28a7d5ea4a6fea7b75385, 6d7cbd6d2f2cde1a5f389ed60426f4e643f9daeb, e85fe2d834d2bbbe18ccfeafcb211b6cf9d8fea0, de87fb7489f0d219533afbfe0af7952f44b4b6f5, 8f128876e2a946f833b2884f00e65ee8d2c39fba",1424,reference,key,"str,list"
beets\library.py,tmpl_aunique,1392,1455,c2b6623,Adrian Sampson,2017-01-20 20:47:03,Remove an unnecessary list conversion (#2399),2399,"c2b6623aaccd82aa695ba9583e34b879fa674b1a, 672fc36cc8b3c51d7332a4dbba2a9613e36d17d4, 04f7915d41c246c7d8305d079fd1b130389b5a61, 3a967df3961022f3787a99b19b963a623c3ba3fa, 9ee4adc5e1a886cc78b93caf2e77fd0c4e3ab56c, 529d2db0ceb7a3b22763d309faa102dc8042c9fe, d6ff4308f9357eb27b507dbe014b9e4f8d94b5d1, f70ddfbd1d6d01904e15f1e7a7d4cdb3b213acef, b9cb3980c2775c5c55290c44c5c07940244547e4, 1ee07e116e3abbad44b5f45970fee84681776346, ef45461cf995642ab3c28a7d5ea4a6fea7b75385, 6d7cbd6d2f2cde1a5f389ed60426f4e643f9daeb, e85fe2d834d2bbbe18ccfeafcb211b6cf9d8fea0, de87fb7489f0d219533afbfe0af7952f44b4b6f5, 8f128876e2a946f833b2884f00e65ee8d2c39fba",1425,reference,key,"str,list"
beets\library.py,tmpl_aunique,1392,1455,c2b6623,Adrian Sampson,2017-01-20 20:47:03,Remove an unnecessary list conversion (#2399),2399,"c2b6623aaccd82aa695ba9583e34b879fa674b1a, 672fc36cc8b3c51d7332a4dbba2a9613e36d17d4, 04f7915d41c246c7d8305d079fd1b130389b5a61, 3a967df3961022f3787a99b19b963a623c3ba3fa, 9ee4adc5e1a886cc78b93caf2e77fd0c4e3ab56c, 529d2db0ceb7a3b22763d309faa102dc8042c9fe, d6ff4308f9357eb27b507dbe014b9e4f8d94b5d1, f70ddfbd1d6d01904e15f1e7a7d4cdb3b213acef, b9cb3980c2775c5c55290c44c5c07940244547e4, 1ee07e116e3abbad44b5f45970fee84681776346, ef45461cf995642ab3c28a7d5ea4a6fea7b75385, 6d7cbd6d2f2cde1a5f389ed60426f4e643f9daeb, e85fe2d834d2bbbe18ccfeafcb211b6cf9d8fea0, de87fb7489f0d219533afbfe0af7952f44b4b6f5, 8f128876e2a946f833b2884f00e65ee8d2c39fba",1437,reference,disambiguator,"str,list"
beets\library.py,tmpl_aunique,1392,1455,c2b6623,Adrian Sampson,2017-01-20 20:47:03,Remove an unnecessary list conversion (#2399),2399,"c2b6623aaccd82aa695ba9583e34b879fa674b1a, 672fc36cc8b3c51d7332a4dbba2a9613e36d17d4, 04f7915d41c246c7d8305d079fd1b130389b5a61, 3a967df3961022f3787a99b19b963a623c3ba3fa, 9ee4adc5e1a886cc78b93caf2e77fd0c4e3ab56c, 529d2db0ceb7a3b22763d309faa102dc8042c9fe, d6ff4308f9357eb27b507dbe014b9e4f8d94b5d1, f70ddfbd1d6d01904e15f1e7a7d4cdb3b213acef, b9cb3980c2775c5c55290c44c5c07940244547e4, 1ee07e116e3abbad44b5f45970fee84681776346, ef45461cf995642ab3c28a7d5ea4a6fea7b75385, 6d7cbd6d2f2cde1a5f389ed60426f4e643f9daeb, e85fe2d834d2bbbe18ccfeafcb211b6cf9d8fea0, de87fb7489f0d219533afbfe0af7952f44b4b6f5, 8f128876e2a946f833b2884f00e65ee8d2c39fba",1452,reference,disambiguator,"str,list"
beets\mediafile.py,store,457,460,8cc2ac5,Adrian Sampson,2016-12-21 21:11:16,Remove stray prints (#2333),2333,"8cc2ac5b39262a9afb05ce2170b91f2bf2b45c16, 7a2bdf502f88a278da6be55f93770dad738a14e6, 4ddb7cfe9e5fa671a34ce56cb7929730da0ce15e, b1fb17c29c1b88eccd35f2b3bac5b040467b17d4, eea4c02d54f1d30e5699df2f489e2eb02ec5edb2, 659fab2ca9a262afa9d01804f246e4dd00950d98, 02d8e88ef157760bd25f17f6c790b4b3578054c0, bc55747abc0cd526f3182db6fc80367f9059efa5, b70b133f6e414151e48a3f37ceb3d011088d3224, b70b133f6e414151e48a3f37ceb3d011088d3224, c435fd744653b642011afca04add618395474c5d, 63def728dc3127cfbee5d2bed54e71dff58afc69, 806d3cc6e9a596f0d2de83f14a4b451067e2b41b, a11bae9386ae046d45fe9c7d5868b4fab0134767, a99dea1d9be4d2a88ac75729fc563c9c819b750b, c5c87ac46cc4afb38346bd9aba5f974802d69e3c, c5c87ac46cc4afb38346bd9aba5f974802d69e3c, c5c87ac46cc4afb38346bd9aba5f974802d69e3c, c5c87ac46cc4afb38346bd9aba5f974802d69e3c, 8ffee6c027fc39fc9e2df907d2d9b1cceb885a4c, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, c51459b6ad49e48094492433cbf3452f0cd70853, 979dcfea98112548b07a6b4280bfc3007591d294, 8b8214d3acd0c355be8cc812cf18203fd0267bb6, b47ee03168b8ab9497b6a6042f6982a762b7820e, a0dac7b9f7316f1cbec488819b4d91a5230b306b, f5a4f51f920e53bc875e307d8e721ad9157fed9a, f13b2dff2a7339584281b2689ee376eb1230ea0f, da16c26b0d566e7d90c5e2de741c02d8cf286df9, 658f4cb7bff72979efd451761fd4a4d745270124, 9055754476bee2767d22764c0b6b3d344adb5fad, 9055754476bee2767d22764c0b6b3d344adb5fad, 131da9eae3e0253762386cfb4387803b4646a7e7, 508be8e2c676f60517b3eb1c2fd03c641c81e3f4",460,reference,value,"list,list,int"
beets\autotag\match.py,tag_album,372,443,41fb0d9,Johnny Robeson,2016-07-14 03:23:39,Explicitly sort match candidates by distance,2125,"3578f0d429d9a3203cd37cdff55312db85e3e433, 7dc458aaf54f46b2a57f0afd581bc37a72ca179f, b63ac3aef7a586ff86fd5768a7d0bc0f0f3c7e10, 41fb0d92876eb0ffcf5ce4306678ee60d40ba4e9, e16cc58cb9dd9b3cb97842c21e8a109da2581781, edb1cbc5fccac3269bc8202002ad31985661df94, f7f249f6c6319ac19d949b1cc977ad9d5c90eb30, 79d84c0e4f2325c4102dd1febacf642b811b05a4, b5262274827da83d3d39a4d23a09d3ebc69b63c7, 48c92fbf5a1ddff59594f458364a8333d1e90321, 06ecea8e7acb5843fe62010cce8f37e56b324609, 02d8e88ef157760bd25f17f6c790b4b3578054c0, e75f9a703d49a08098d6a840d6bebaa82c521c0e, 89d7c5d896f11c40e686d1dc1b12d748f0ecbbf1, 020ee2b1edcd2103005ea92df4b04589ba814f96, 65de93941d240241dfeab86811860f88e478299d, 66aee8094f577e236d9beccd0981f062e348960f, b5f60c52d409e7f5679675365a93c4b92a931b69, 89c5448ef5f5376059f3be1afa45643afa0c8183, 323be89d4dacc1e8a48c8c6392b9587c8ba8b3b4, 5e7964d2dd44fe229ce1b59e64d2093a5d786fdf, bf1291a97ddcd5a534671079ee4a7deca4a0096e, 4d44e11a32bfae74bf46d1bc0ba007bf753cbc0b, 89e76b8e5a6637866e469f039108586547c8bd3c, adb22c3511a51cc04018cd5dbead27cb7652d751, 22d82b73b4eb990a282e673f52ef9d1f3d9767e6, 0c487f479a5154d416117ada7939216ffd662d30, 151177ab953048921524d8a33ea56a500db4f30d, 75d43270e881a7ecf16de4474b5fec54722ebf2e, ce166004cb994314e8041493429fac4cac885599, 2f38a42fe7f4114dbcc869faa970735fc15c2329, de2ee7e44722ed16680db20c25409d9bcd9942d4, 064a0432f10e5bd295c7ea1bf9681590da361f32",430,reference,va_likely,"bool,int"
beets\autotag\match.py,tag_album,372,443,41fb0d9,Johnny Robeson,2016-07-14 03:23:39,Explicitly sort match candidates by distance,2125,"3578f0d429d9a3203cd37cdff55312db85e3e433, 7dc458aaf54f46b2a57f0afd581bc37a72ca179f, b63ac3aef7a586ff86fd5768a7d0bc0f0f3c7e10, 41fb0d92876eb0ffcf5ce4306678ee60d40ba4e9, e16cc58cb9dd9b3cb97842c21e8a109da2581781, edb1cbc5fccac3269bc8202002ad31985661df94, f7f249f6c6319ac19d949b1cc977ad9d5c90eb30, 79d84c0e4f2325c4102dd1febacf642b811b05a4, b5262274827da83d3d39a4d23a09d3ebc69b63c7, 48c92fbf5a1ddff59594f458364a8333d1e90321, 06ecea8e7acb5843fe62010cce8f37e56b324609, 02d8e88ef157760bd25f17f6c790b4b3578054c0, e75f9a703d49a08098d6a840d6bebaa82c521c0e, 89d7c5d896f11c40e686d1dc1b12d748f0ecbbf1, 020ee2b1edcd2103005ea92df4b04589ba814f96, 65de93941d240241dfeab86811860f88e478299d, 66aee8094f577e236d9beccd0981f062e348960f, b5f60c52d409e7f5679675365a93c4b92a931b69, 89c5448ef5f5376059f3be1afa45643afa0c8183, 323be89d4dacc1e8a48c8c6392b9587c8ba8b3b4, 5e7964d2dd44fe229ce1b59e64d2093a5d786fdf, bf1291a97ddcd5a534671079ee4a7deca4a0096e, 4d44e11a32bfae74bf46d1bc0ba007bf753cbc0b, 89e76b8e5a6637866e469f039108586547c8bd3c, adb22c3511a51cc04018cd5dbead27cb7652d751, 22d82b73b4eb990a282e673f52ef9d1f3d9767e6, 0c487f479a5154d416117ada7939216ffd662d30, 151177ab953048921524d8a33ea56a500db4f30d, 75d43270e881a7ecf16de4474b5fec54722ebf2e, ce166004cb994314e8041493429fac4cac885599, 2f38a42fe7f4114dbcc869faa970735fc15c2329, de2ee7e44722ed16680db20c25409d9bcd9942d4, 064a0432f10e5bd295c7ea1bf9681590da361f32",434,reference,va_likely,"bool,int"
beets\autotag\mb.py,album_info,205,314,71b4d5c,Nicolas Guillaumin,2017-12-30 19:18:07,Fixes #1210: Skip non-audio tracks from MusicBrainz,1210,"816de1c3dabc0f7ac039980c95823ad77437c1ea, 22c4f9cb97fad6afac4a2e507f294eee68567848, da8e17d2df040ffa4336ae8d8ffc74861b30c584, d325bceb1d2d3d8d863839ac3258faa609401cec, 71b4d5c7023a8c20d1308f05a70ba1d6f7882949, 3b491ce9b455bf2d07048a341280677869ee7113, f4d33686aea17fbc4dc08459bf1bc18eeb2b874b, e9b22cfa3b75c716eae9f74398747fcd856777cf, c58c49d77ff484965215f07975f9f410ad8b6777, 0d68a126095bbc6969516f63d99c8a9e44399e55, 082f944ac68d7b34f8ea3bcefb3a9cf5bacc15de, 1217efd2bd4a63645a605136856cee30de25bec9, 0c61e08d7fa2e98cf03bacd631fc57bd1460f0be, a9d9d83660fccce266dd439567ccce62f803104d, 318661b4a90ef61c328587eb8dc74f607daf5d98, 5efd5b21c5bade84a42833140d9365c4e8e505b3, e8afcbe7ec4bc37bb080f6f466b98807d020753b, 4f0352f4d404623f9f78149124ea2222f6b57947, 485870f2888bc42fd2b521847fac802640524a0b, ec56f2bbd453f91ba83d098499ece79c88feb8b5, 787918fdc3ac2197355162fce415b01f61785692, 49d9e42cc88a501d33c76a4f6dcab525fa47fe2b, 25b77b1518a52f1a89bdfc16bf9dc1cb872f8c9b, a5422eeaf74b5b0e54e0eb1a28bb50b2a0958c6b, fc109e3a3d37d265878fd2343579dfa3d3d05d0d, e0bb3b5cd0fe3f3f3ed158dc3dd30f6e0dbdda6b, 50a89e790c9dbc10a8733de486fa17183618f295, 89f1ae302e15759e9b41eee631a0897529d25f5f, 98d46be4a5a082226f5f3e6b24bc0123fea58620, c0da62c2b7c8658683d43f332c976e9f2af1911c, 1387f302954b999a3b81af4e54f2b5005ecf66c4, 4fdebcff2dc71615833a151a5b53d6cf5004b775, 2f1ac61d4f57d2a3fc8fcad1ebadaadc4b482374, 06efe456124a8f8995e203f64239c6af0cdde780, 68952209d5cb0806771cb47c92d1099d0dfd13f6, 7522468f0e2444d1aa61d1888ef93abacdf4744e, 47891b00f7289731bdfd8c4d9d0298bf3c3ee8db, e8924cc7bfed45aa748cfd5f62f5d19ef26e741e, 2f4b64a768207b8088e079f856127633fe91d803, 25b67d7c27894344dfa60a4eaec427b8f1fe13b8, 02402545e092763961b18e96ef751c8b4dab8710, adbfd066820f241e7a627cfaf8c464b7610b25ed, 460f0bd149bea6a1d346a9326a780804aa4c6ee3, dae280515231a1b25f73300c820e9e2a5273913d",266,reference,releasegroup_id,"str,list"
beets\autotag\mb.py,album_info,205,314,3b491ce,Nicolas Guillaumin,2017-12-30 12:16:39,Fixes #2688: Skip non-audio media from MusicBrainz,2688,"816de1c3dabc0f7ac039980c95823ad77437c1ea, 22c4f9cb97fad6afac4a2e507f294eee68567848, da8e17d2df040ffa4336ae8d8ffc74861b30c584, d325bceb1d2d3d8d863839ac3258faa609401cec, 71b4d5c7023a8c20d1308f05a70ba1d6f7882949, 3b491ce9b455bf2d07048a341280677869ee7113, f4d33686aea17fbc4dc08459bf1bc18eeb2b874b, e9b22cfa3b75c716eae9f74398747fcd856777cf, c58c49d77ff484965215f07975f9f410ad8b6777, 0d68a126095bbc6969516f63d99c8a9e44399e55, 082f944ac68d7b34f8ea3bcefb3a9cf5bacc15de, 1217efd2bd4a63645a605136856cee30de25bec9, 0c61e08d7fa2e98cf03bacd631fc57bd1460f0be, a9d9d83660fccce266dd439567ccce62f803104d, 318661b4a90ef61c328587eb8dc74f607daf5d98, 5efd5b21c5bade84a42833140d9365c4e8e505b3, e8afcbe7ec4bc37bb080f6f466b98807d020753b, 4f0352f4d404623f9f78149124ea2222f6b57947, 485870f2888bc42fd2b521847fac802640524a0b, ec56f2bbd453f91ba83d098499ece79c88feb8b5, 787918fdc3ac2197355162fce415b01f61785692, 49d9e42cc88a501d33c76a4f6dcab525fa47fe2b, 25b77b1518a52f1a89bdfc16bf9dc1cb872f8c9b, a5422eeaf74b5b0e54e0eb1a28bb50b2a0958c6b, fc109e3a3d37d265878fd2343579dfa3d3d05d0d, e0bb3b5cd0fe3f3f3ed158dc3dd30f6e0dbdda6b, 50a89e790c9dbc10a8733de486fa17183618f295, 89f1ae302e15759e9b41eee631a0897529d25f5f, 98d46be4a5a082226f5f3e6b24bc0123fea58620, c0da62c2b7c8658683d43f332c976e9f2af1911c, 1387f302954b999a3b81af4e54f2b5005ecf66c4, 4fdebcff2dc71615833a151a5b53d6cf5004b775, 2f1ac61d4f57d2a3fc8fcad1ebadaadc4b482374, 06efe456124a8f8995e203f64239c6af0cdde780, 68952209d5cb0806771cb47c92d1099d0dfd13f6, 7522468f0e2444d1aa61d1888ef93abacdf4744e, 47891b00f7289731bdfd8c4d9d0298bf3c3ee8db, e8924cc7bfed45aa748cfd5f62f5d19ef26e741e, 2f4b64a768207b8088e079f856127633fe91d803, 25b67d7c27894344dfa60a4eaec427b8f1fe13b8, 02402545e092763961b18e96ef751c8b4dab8710, adbfd066820f241e7a627cfaf8c464b7610b25ed, 460f0bd149bea6a1d346a9326a780804aa4c6ee3, dae280515231a1b25f73300c820e9e2a5273913d",266,reference,releasegroup_id,"str,list"
beets\autotag\mb.py,album_info,205,314,f4d3368,Adrian Sampson,2017-06-10 20:52:52,Some more clarity in comments for #2294,2294,"816de1c3dabc0f7ac039980c95823ad77437c1ea, 22c4f9cb97fad6afac4a2e507f294eee68567848, da8e17d2df040ffa4336ae8d8ffc74861b30c584, d325bceb1d2d3d8d863839ac3258faa609401cec, 71b4d5c7023a8c20d1308f05a70ba1d6f7882949, 3b491ce9b455bf2d07048a341280677869ee7113, f4d33686aea17fbc4dc08459bf1bc18eeb2b874b, e9b22cfa3b75c716eae9f74398747fcd856777cf, c58c49d77ff484965215f07975f9f410ad8b6777, 0d68a126095bbc6969516f63d99c8a9e44399e55, 082f944ac68d7b34f8ea3bcefb3a9cf5bacc15de, 1217efd2bd4a63645a605136856cee30de25bec9, 0c61e08d7fa2e98cf03bacd631fc57bd1460f0be, a9d9d83660fccce266dd439567ccce62f803104d, 318661b4a90ef61c328587eb8dc74f607daf5d98, 5efd5b21c5bade84a42833140d9365c4e8e505b3, e8afcbe7ec4bc37bb080f6f466b98807d020753b, 4f0352f4d404623f9f78149124ea2222f6b57947, 485870f2888bc42fd2b521847fac802640524a0b, ec56f2bbd453f91ba83d098499ece79c88feb8b5, 787918fdc3ac2197355162fce415b01f61785692, 49d9e42cc88a501d33c76a4f6dcab525fa47fe2b, 25b77b1518a52f1a89bdfc16bf9dc1cb872f8c9b, a5422eeaf74b5b0e54e0eb1a28bb50b2a0958c6b, fc109e3a3d37d265878fd2343579dfa3d3d05d0d, e0bb3b5cd0fe3f3f3ed158dc3dd30f6e0dbdda6b, 50a89e790c9dbc10a8733de486fa17183618f295, 89f1ae302e15759e9b41eee631a0897529d25f5f, 98d46be4a5a082226f5f3e6b24bc0123fea58620, c0da62c2b7c8658683d43f332c976e9f2af1911c, 1387f302954b999a3b81af4e54f2b5005ecf66c4, 4fdebcff2dc71615833a151a5b53d6cf5004b775, 2f1ac61d4f57d2a3fc8fcad1ebadaadc4b482374, 06efe456124a8f8995e203f64239c6af0cdde780, 68952209d5cb0806771cb47c92d1099d0dfd13f6, 7522468f0e2444d1aa61d1888ef93abacdf4744e, 47891b00f7289731bdfd8c4d9d0298bf3c3ee8db, e8924cc7bfed45aa748cfd5f62f5d19ef26e741e, 2f4b64a768207b8088e079f856127633fe91d803, 25b67d7c27894344dfa60a4eaec427b8f1fe13b8, 02402545e092763961b18e96ef751c8b4dab8710, adbfd066820f241e7a627cfaf8c464b7610b25ed, 460f0bd149bea6a1d346a9326a780804aa4c6ee3, dae280515231a1b25f73300c820e9e2a5273913d",266,reference,releasegroup_id,"str,list"
