commit,author,date,title,faultID,file
2e7ad1e,Mateusz Kurek,2016-08-04 14:21:21,Fix cleaning DNS entries during deployment when object has no ip addresses. (#2678),2678,src/ralph/dns/dnsaas.py
2e7ad1e,Mateusz Kurek,2016-08-04 14:21:21,Fix cleaning DNS entries during deployment when object has no ip addresses. (#2678),2678,src/ralph/dns/tests.py
2e7ad1e,Mateusz Kurek,2016-08-04 14:21:21,Fix cleaning DNS entries during deployment when object has no ip addresses. (#2678),2678,src/ralph/settings/base.py
7a1373f,Mateusz Kurek,2016-08-04 12:49:45,Fix DNS TXT records for virtual server (#2675),2675,src/ralph/dns/tests.py
7a1373f,Mateusz Kurek,2016-08-04 12:49:45,Fix DNS TXT records for virtual server (#2675),2675,src/ralph/virtual/models.py
1916009,Piotr Jarolewski,2016-08-04 11:58:02,Fix dns default app config (#2673),2673,src/ralph/dns/__init__.py
0c85afe,Mateusz Kurek,2016-08-04 10:07:59,Fix creating DNS records during deployment (#2665),2665,src/ralph/deployment/deployment.py
0c85afe,Mateusz Kurek,2016-08-04 10:07:59,Fix creating DNS records during deployment (#2665),2665,src/ralph/deployment/tests/test_deployment.py
0c85afe,Mateusz Kurek,2016-08-04 10:07:59,Fix creating DNS records during deployment (#2665),2665,src/ralph/dns/dnsaas.py
b6a9358,Mateusz Kurek,2016-08-03 10:43:39,Worker class handling database connection timeout (#2660),2660,src/ralph/lib/external_services/worker.py
5fac10a,Mateusz Kurek,2016-08-02 11:31:45,Fix internal server error on cloud flavor list (#2655),2655,src/ralph/virtual/admin.py
1407959,Mateusz Kurek,2016-08-02 11:29:22,Fix internal server error during creating user (#2654),2654,src/ralph/ralph2_sync/admin.py
8b64fa9,Mateusz Kurek,2016-08-02 10:52:34,Fix internal server error on cloud project list view. (#2653),2653,src/ralph/virtual/admin.py
d8bff1c,Mateusz Kurek,2016-07-29 13:10:28,NetworkKind: search in admin by name (#2642),2642,src/ralph/networks/admin.py
49453c6,Mateusz Kurek,2016-07-29 11:28:57,Update hostname of IP address in sync from Ralph2 (#2638),2638,src/ralph/ralph2_sync/subscribers.py
da30555,Mateusz Kurek,2016-07-29 07:30:24,Remove noqa from user perms widget (#2636),2636,src/ralph/admin/widgets.py
d23f783,Mateusz Kurek,2016-07-27 21:00:41,Fix syncing m2m relations to Ralph2 (#2625),2625,src/ralph/admin/mixins.py
d23f783,Mateusz Kurek,2016-07-27 21:00:41,Fix syncing m2m relations to Ralph2 (#2625),2625,src/ralph/networks/admin.py
d23f783,Mateusz Kurek,2016-07-27 21:00:41,Fix syncing m2m relations to Ralph2 (#2625),2625,src/ralph/ralph2_sync/admin.py
d8fe055,Mateusz Kurek,2016-07-25 10:53:58,Fix masters for Cluster (#2610),2610,src/ralph/data_center/api/serializers.py
d8fe055,Mateusz Kurek,2016-07-25 10:53:58,Fix masters for Cluster (#2610),2610,src/ralph/data_center/api/views.py
d8fe055,Mateusz Kurek,2016-07-25 10:53:58,Fix masters for Cluster (#2610),2610,src/ralph/data_center/models/virtual.py
d8fe055,Mateusz Kurek,2016-07-25 10:53:58,Fix masters for Cluster (#2610),2610,src/ralph/data_center/tests/test_api.py
d8fe055,Mateusz Kurek,2016-07-25 10:53:58,Fix masters for Cluster (#2610),2610,src/ralph/data_center/tests/test_models.py
600da7d,Mateusz Kurek,2016-07-22 13:24:42,Management IP assignment fix (#2615),2615,src/ralph/data_center/models/mixins.py
600da7d,Mateusz Kurek,2016-07-22 13:24:42,Management IP assignment fix (#2615),2615,src/ralph/data_center/tests/test_forms.py
600da7d,Mateusz Kurek,2016-07-22 13:24:42,Management IP assignment fix (#2615),2615,src/ralph/data_center/tests/test_models.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/assets/api/views.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/assets/tests/test_api.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/back_office/api.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/data_center/api/serializers.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/data_center/api/views.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/data_center/models/virtual.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/data_center/tests/test_api.py
f703dc0,Mateusz Kurek,2016-07-15 15:00:06,Fix generic foreign key prefetch related in polymorphic api (#2584),2584,src/ralph/virtual/api.py
fc23aa4,Mateusz Kurek,2016-07-14 09:38:54,Fix tables header (#2577),2577,src/ralph/lib/table/table.py
fc23aa4,Mateusz Kurek,2016-07-14 09:38:54,Fix tables header (#2577),2577,src/ralph/lib/table/templatetags/table.py
9cb27a9,Mateusz Kurek,2016-07-14 08:29:43,Fix for recovery view with transitions (#2575),2575,src/ralph/admin/mixins.py
03e0420,Mateusz Kurek,2016-07-12 14:36:19,Fix network env subscriber (#2566),2566,src/ralph/ralph2_sync/subscribers.py
03e0420,Mateusz Kurek,2016-07-12 14:36:19,Fix network env subscriber (#2566),2566,src/ralph/ralph2_sync/tests/test_subscribers.py
c303324,Arkadiusz Adamski,2016-07-12 08:25:14,Fix #2562 (#2563),2562
71d3c1c,Mateusz Kurek,2016-07-08 13:22:50,DCAsset's configuration_path Ralph2 sync fix (#2554),2554,src/ralph/ralph2_sync/subscribers.py
71d3c1c,Mateusz Kurek,2016-07-08 13:22:50,DCAsset's configuration_path Ralph2 sync fix (#2554),2554,src/ralph/ralph2_sync/tests/test_subscribers.py
c586e60,Mateusz Kurek,2016-07-08 08:45:53,Use VentureRole.get_properties instead of Device.get_property_set for Ralph2 validator (#2546),2545,src/ralph/cross_validator/mappers.py
c586e60,Mateusz Kurek,2016-07-08 08:45:53,Use VentureRole.get_properties instead of Device.get_property_set for Ralph2 validator (#2546),2545,src/ralph/cross_validator/ralph2/device.py
05a7787,Mateusz Kurek,2016-06-30 12:49:21,Fixed ip filter (#2511),2511,src/ralph/admin/filters.py
05a7787,Mateusz Kurek,2016-06-30 12:49:21,Fixed ip filter (#2511),2511,src/ralph/admin/tests/tests_filters.py
8b7f43e,Mateusz Kurek,2016-06-30 07:28:40,"CloudHost and CloudProject list bug fix; Add custom fields to CloudHost, CloudProject and VirtualServer (#2507)",2507,src/ralph/virtual/admin.py
52bb3ad,Mateusz Kurek,2016-06-24 09:15:47,menu resync tests (#2496),2496,src/ralph/admin/sitetrees.py
52bb3ad,Mateusz Kurek,2016-06-24 09:15:47,menu resync tests (#2496),2496,src/ralph/admin/tests/test_menu.py
67dce97,Mateusz Kurek,2016-06-13 09:32:46,Revert filter DataCenterAsset by service id and name (#2476),2476,src/ralph/data_center/api/views.py
67dce97,Mateusz Kurek,2016-06-13 09:32:46,Revert filter DataCenterAsset by service id and name (#2476),2476,src/ralph/data_center/tests/test_api.py
3d9f38a,Mateusz Kurek,2016-06-10 09:26:01,revert filter by service uid (#2475),2475,src/ralph/data_center/api/views.py
3d9f38a,Mateusz Kurek,2016-06-10 09:26:01,revert filter by service uid (#2475),2475,src/ralph/data_center/tests/test_api.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/admin/tests/tests_multiadd.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/data_center/forms.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/data_center/models/physical.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/data_center/tests/test_forms.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/dc_view/tests.py
f0e718b,Mateusz Kurek,2016-06-10 09:12:13,Fixed management IP/hostname form for DataCenterAsset (#2472),2472,src/ralph/networks/models/networks.py
e82ec95,Arkadiusz Adamski,2016-04-08 15:32:57,Changed z-index of listing and pdu on DC View.,2359
519f21a,Mateusz Kurek,2015-12-22 12:00:49,fixed polymorphic manager ordering,2121,src/ralph/lib/polymorphic/models.py
519f21a,Mateusz Kurek,2015-12-22 12:00:49,fixed polymorphic manager ordering,2121,src/ralph/lib/polymorphic/tests/models.py
519f21a,Mateusz Kurek,2015-12-22 12:00:49,fixed polymorphic manager ordering,2121,src/ralph/lib/polymorphic/tests/tests_models.py
84d7455,Mateusz Kurek,2015-12-17 15:43:32,fixed service-env inline performance,2107,src/ralph/assets/admin.py
dd73f6e,Mateusz Kurek,2015-12-17 15:18:23,fixed ldap sync logging,2106,src/ralph/accounts/management/commands/ldap_sync.py
b066885,Mateusz Kurek,2015-12-17 08:35:30,fixed nullable field for generic ip address field,2102,src/ralph/lib/mixins/fields.py
c836f6d,Mateusz Kurek,2015-12-16 13:05:25,fixed transitions random initial value bug,2096,src/ralph/lib/transitions/views.py
4dfec51,Mateusz Kurek,2015-12-09 17:11:06,fixed transition history import date,2081,src/ralph/data_importer/management/commands/import_attachments.py
b8bd2e8,Arkadiusz Adamski,2015-12-08 13:58:45,added validation to non-form transition,2075,src/ralph/lib/transitions/views.py
b8bd2e8,Arkadiusz Adamski,2015-12-08 13:58:45,added validation to non-form transition,2075,src/ralph/licences/models.py
